Time,T1,T2,Q1,Q2
734.01,39.268,27.634,40.0,0.0
735.01,39.268,27.602,40.0,0.0
736.0,39.268,27.666,40.0,0.0
737.01,39.268,27.505,40.0,0.0
738.01,39.268,27.505,40.0,0.0
739.01,39.268,27.408,40.0,0.0
740.0,39.139,27.344,40.0,0.0
741.0,39.235,27.344,40.0,0.0
742.01,39.268,27.344,40.0,0.0
743.01,39.268,27.344,40.0,0.0
744.01,39.268,27.344,40.0,0.0
745.01,39.203,27.344,40.0,0.0
746.01,39.074,27.344,40.0,0.0
747.01,39.171,27.279,40.0,0.0
748.01,39.042,27.054,40.0,0.0
749.01,39.042,27.054,40.0,0.0
750.01,39.074,27.021,40.0,0.0
751.01,39.074,27.021,40.0,0.0
752.01,39.139,27.021,40.0,0.0
753.01,38.945,27.021,40.0,0.0
754.01,38.945,27.021,40.0,0.0
755.01,38.945,27.021,40.0,0.0
756.01,38.945,27.021,40.0,0.0
757.01,38.945,27.021,40.0,0.0
758.01,38.945,26.989,40.0,0.0
759.01,38.945,26.925,40.0,0.0
760.01,38.945,26.764,40.0,0.0
761.01,38.945,26.731,40.0,0.0
762.01,38.945,26.699,40.0,0.0
763.01,38.945,26.731,40.0,0.0
764.01,38.913,26.699,40.0,0.0
765.01,38.945,26.699,40.0,0.0
766.01,38.945,26.699,40.0,0.0
767.01,38.945,26.699,40.0,0.0
768.01,38.945,26.699,40.0,0.0
769.0,38.945,26.635,40.0,0.0
770.01,38.816,26.635,40.0,0.0
771.01,38.688,26.57,40.0,0.0
772.01,38.816,26.441,40.0,0.0
773.01,38.816,26.538,40.0,0.0
774.01,38.688,26.377,40.0,0.0
775.01,38.655,26.409,40.0,0.0
776.01,38.752,26.377,40.0,0.0
777.01,38.72,26.377,40.0,0.0
778.01,38.72,26.377,40.0,0.0
779.0,38.688,26.377,40.0,0.0
780.01,38.623,26.377,40.0,0.0
781.01,38.623,26.377,40.0,0.0
782.0,38.623,26.377,40.0,0.0
783.01,38.623,26.28,40.0,0.0
784.01,38.623,26.216,40.0,0.0
785.01,38.623,26.119,40.0,0.0
786.0,38.623,26.119,40.0,0.0
787.01,38.623,26.055,40.0,0.0
788.01,38.623,26.055,40.0,0.0
789.01,38.623,26.055,40.0,0.0
790.01,38.623,26.055,40.0,0.0
791.01,38.623,26.055,40.0,0.0
792.01,38.623,26.055,40.0,0.0
793.01,38.623,26.055,40.0,0.0
794.01,38.623,26.055,40.0,0.0
795.01,38.559,25.958,40.0,0.0
796.01,38.623,26.022,40.0,0.0
797.01,38.623,25.765,40.0,0.0
798.01,38.623,25.894,40.0,0.0
799.01,38.623,25.829,40.0,0.0
800.0,38.591,25.894,40.0,40.0
801.01,38.559,25.99,40.0,40.0
802.01,38.623,25.732,40.0,40.0
803.01,38.623,25.732,40.0,40.0
804.01,38.623,25.926,40.0,40.0
805.01,38.623,25.797,40.0,40.0
806.01,38.591,25.732,40.0,40.0
807.01,38.591,25.861,40.0,40.0
808.01,38.623,25.861,40.0,40.0
809.0,38.559,25.732,40.0,40.0
810.01,38.494,25.732,40.0,40.0
811.01,38.591,25.861,40.0,40.0
812.01,38.494,25.861,40.0,40.0
813.01,38.494,25.732,40.0,40.0
814.01,38.462,25.861,40.0,40.0
815.01,38.43,25.894,40.0,40.0
816.01,38.301,25.861,40.0,40.0
817.01,38.333,25.861,40.0,40.0
818.0,38.333,25.958,40.0,40.0
819.01,38.301,25.99,40.0,40.0
820.01,38.301,26.022,40.0,40.0
821.01,38.301,26.022,40.0,40.0
822.01,38.301,26.151,40.0,40.0
823.01,38.301,26.055,40.0,40.0
824.01,38.301,26.184,40.0,40.0
825.01,38.301,26.119,40.0,40.0
826.01,38.301,26.119,40.0,40.0
827.0,38.301,26.216,40.0,40.0
828.01,38.301,26.216,40.0,40.0
829.01,38.301,26.151,40.0,40.0
830.01,38.301,26.441,40.0,40.0
831.01,38.269,26.506,40.0,40.0
832.01,38.301,26.377,40.0,40.0
833.01,38.301,26.506,40.0,40.0
834.01,38.301,26.377,40.0,40.0
835.01,38.269,26.506,40.0,40.0
836.01,38.301,26.506,40.0,40.0
837.01,38.236,26.474,40.0,40.0
838.01,38.204,26.57,40.0,40.0
839.01,38.269,26.667,40.0,40.0
840.01,38.301,26.699,40.0,40.0
841.0,38.301,26.796,40.0,40.0
842.01,38.269,26.828,40.0,40.0
843.0,38.301,26.699,40.0,40.0
844.01,38.269,26.828,40.0,40.0
845.01,38.269,26.699,40.0,40.0
846.01,38.301,26.86,40.0,40.0
847.01,38.301,26.989,40.0,40.0
848.01,38.14,27.086,40.0,40.0
849.01,38.14,27.118,40.0,40.0
850.01,38.14,27.15,40.0,40.0
851.01,38.011,27.15,40.0,40.0
852.01,38.14,27.021,40.0,40.0
853.0,38.011,27.215,40.0,40.0
854.01,38.107,27.086,40.0,40.0
855.01,38.204,27.021,40.0,40.0
856.01,38.204,27.15,40.0,40.0
857.01,38.269,27.183,40.0,40.0
858.01,38.301,27.312,40.0,40.0
859.0,38.301,27.44,40.0,40.0
860.01,38.301,27.505,40.0,40.0
861.01,38.204,27.408,40.0,40.0
862.01,38.301,27.537,40.0,40.0
863.01,38.269,27.537,40.0,40.0
864.01,38.269,27.344,40.0,40.0
865.01,38.301,27.408,40.0,40.0
866.01,38.301,27.569,40.0,40.0
867.01,38.301,27.602,40.0,40.0
868.01,38.301,27.73,40.0,40.0
869.01,38.301,27.859,40.0,40.0
870.01,38.301,27.666,40.0,40.0
871.01,38.301,27.666,40.0,40.0
872.01,38.301,27.859,40.0,40.0
873.0,38.301,27.795,40.0,40.0
874.01,38.301,27.666,40.0,40.0
875.0,38.301,27.666,40.0,40.0
876.01,38.301,27.892,40.0,40.0
877.01,38.301,27.988,40.0,40.0
878.01,38.269,27.988,40.0,40.0
879.0,38.301,28.117,40.0,40.0
880.0,38.301,27.988,40.0,40.0
881.0,38.301,28.053,40.0,40.0
882.0,38.301,28.182,40.0,40.0
883.01,38.301,28.149,40.0,40.0
884.01,38.301,27.988,40.0,40.0
885.01,38.301,28.214,40.0,40.0
886.01,38.301,28.246,40.0,40.0
887.01,38.301,28.182,40.0,40.0
888.01,38.333,28.439,40.0,40.0
889.01,38.301,28.439,40.0,40.0
890.01,38.333,28.472,40.0,40.0
891.01,38.301,28.439,40.0,40.0
892.0,38.301,28.439,40.0,40.0
893.01,38.301,28.311,40.0,40.0
894.0,38.301,28.504,40.0,40.0
895.01,38.333,28.439,40.0,40.0
896.01,38.333,28.729,40.0,40.0
897.01,38.301,28.762,40.0,40.0
898.0,38.301,28.633,40.0,40.0
899.0,38.333,28.762,40.0,40.0
900.01,38.365,28.826,40.0,40.0
901.01,38.365,28.633,40.0,40.0
902.0,38.333,28.826,40.0,40.0
903.01,38.301,28.633,40.0,40.0
904.01,38.301,28.729,40.0,40.0
905.01,38.301,29.02,40.0,40.0
906.01,38.301,28.891,40.0,40.0
907.01,38.333,28.987,40.0,40.0
908.01,38.301,29.116,40.0,40.0
909.01,38.301,29.084,40.0,40.0
910.01,38.333,29.116,40.0,40.0
911.01,38.301,29.084,40.0,40.0
912.01,38.301,29.02,40.0,40.0
913.01,38.397,29.052,40.0,40.0
914.01,38.365,29.213,40.0,40.0
915.01,38.301,29.116,40.0,40.0
916.01,38.462,29.213,40.0,40.0
917.01,38.494,29.374,40.0,40.0
918.01,38.462,29.342,40.0,40.0
919.0,38.559,29.277,40.0,40.0
920.01,38.559,29.406,40.0,40.0
921.0,38.623,29.277,40.0,40.0
922.0,38.623,29.406,40.0,40.0
923.01,38.623,29.471,40.0,40.0
924.01,38.591,29.406,40.0,40.0
925.01,38.623,29.277,40.0,40.0
926.0,38.623,29.438,40.0,40.0
927.01,38.623,29.374,40.0,40.0
928.01,38.623,29.438,40.0,40.0
929.01,38.623,29.6,40.0,40.0
930.01,38.623,29.729,40.0,40.0
931.01,38.623,29.6,40.0,40.0
932.01,38.623,29.729,40.0,40.0
933.01,38.623,29.729,40.0,40.0
934.01,38.623,29.6,40.0,40.0
935.01,38.591,29.6,40.0,40.0
936.01,38.591,29.729,40.0,40.0
937.0,38.623,29.793,40.0,40.0
938.01,38.591,29.6,40.0,40.0
939.01,38.623,29.696,40.0,40.0
940.01,38.623,29.89,40.0,40.0
941.01,38.623,29.825,40.0,40.0
942.01,38.623,29.825,40.0,40.0
943.01,38.623,30.051,40.0,40.0
944.01,38.623,30.051,40.0,40.0
945.01,38.623,30.115,40.0,40.0
946.01,38.623,30.051,40.0,40.0
947.01,38.623,30.051,40.0,40.0
948.0,38.655,29.922,40.0,40.0
949.01,38.623,30.051,40.0,40.0
950.01,38.623,30.051,40.0,40.0
951.01,38.623,30.019,40.0,40.0
952.01,38.623,29.922,40.0,40.0
953.01,38.623,30.115,40.0,40.0
954.01,38.623,30.115,40.0,40.0
955.01,38.623,30.083,40.0,40.0
956.01,38.623,30.244,40.0,40.0
957.01,38.623,30.341,40.0,40.0
958.01,38.623,30.18,40.0,40.0
959.01,38.623,30.309,40.0,40.0
960.01,38.623,30.373,40.0,40.0
961.01,38.623,30.373,40.0,40.0
962.01,38.623,30.244,40.0,40.0
963.01,38.623,30.244,40.0,40.0
964.01,38.623,30.405,40.0,40.0
965.0,38.623,30.373,40.0,40.0
966.01,38.623,30.244,40.0,40.0
967.0,38.688,30.244,40.0,40.0
968.01,38.623,30.438,40.0,40.0
969.01,38.623,30.309,40.0,40.0
970.01,38.72,30.244,40.0,40.0
971.01,38.72,30.405,40.0,40.0
972.01,38.655,30.405,40.0,40.0
973.01,38.655,30.341,40.0,40.0
974.01,38.655,30.502,40.0,40.0
975.01,38.623,30.534,40.0,40.0
976.01,38.623,30.599,40.0,40.0
977.0,38.655,30.695,40.0,40.0
978.01,38.72,30.695,40.0,40.0
979.01,38.655,30.631,40.0,40.0
980.01,38.688,30.631,40.0,40.0
981.01,38.655,30.76,40.0,40.0
982.01,38.784,30.566,40.0,40.0
983.0,38.72,30.695,40.0,40.0
984.0,38.816,30.631,40.0,40.0
985.01,38.816,30.631,40.0,40.0
986.01,38.72,30.695,40.0,40.0
987.01,38.688,30.76,40.0,40.0
988.01,38.752,30.663,40.0,40.0
989.0,38.72,30.792,40.0,40.0
990.01,38.849,30.792,40.0,40.0
991.01,38.881,30.856,40.0,40.0
992.01,38.945,30.663,40.0,40.0
993.01,38.913,30.921,40.0,40.0
994.01,38.816,31.018,40.0,40.0
995.01,38.72,30.921,40.0,40.0
996.01,38.913,30.824,40.0,40.0
997.01,38.913,31.018,40.0,40.0
998.01,38.913,30.856,40.0,40.0
999.01,38.945,30.889,40.0,40.0
1000.01,38.945,31.018,0.0,40.0
1001.01,38.913,31.018,0.0,40.0
1002.01,38.945,30.856,0.0,40.0
1003.01,38.945,31.018,0.0,40.0
1004.01,38.945,31.018,0.0,40.0
1005.01,38.945,30.889,0.0,40.0
1006.01,38.945,31.018,0.0,40.0
1007.01,38.945,31.018,0.0,40.0
1008.01,38.945,30.889,0.0,40.0
1009.0,38.816,31.082,0.0,40.0
1010.01,38.72,31.018,0.0,40.0
1011.01,38.623,31.018,0.0,40.0
1012.0,38.623,31.114,0.0,40.0
1013.01,38.623,31.082,0.0,40.0
1014.01,38.591,31.018,0.0,40.0
1015.01,38.623,30.953,0.0,40.0
1016.01,38.462,31.146,0.0,40.0
1017.01,38.301,31.114,0.0,40.0
1018.01,38.301,31.146,0.0,40.0
1019.01,38.301,31.34,0.0,40.0
1020.01,38.075,31.211,0.0,40.0
1021.01,38.043,31.082,0.0,40.0
1022.01,37.979,31.114,0.0,40.0
1023.01,37.946,31.275,0.0,40.0
1024.0,37.817,31.211,0.0,40.0
1025.01,37.721,31.243,0.0,40.0
1026.01,37.656,31.243,0.0,40.0
1027.01,37.624,31.179,0.0,40.0
1028.01,37.624,31.308,0.0,40.0
1029.01,37.366,31.34,0.0,40.0
1030.01,37.334,31.179,0.0,40.0
1031.01,37.334,31.275,0.0,40.0
1032.01,37.173,31.404,0.0,40.0
1033.01,37.012,31.179,0.0,40.0
1034.01,37.012,31.34,0.0,40.0
1035.01,36.947,31.34,0.0,40.0
1036.01,36.754,31.308,0.0,40.0
1037.0,36.689,31.404,0.0,40.0
1038.01,36.689,31.34,0.0,40.0
1039.0,36.593,31.34,0.0,40.0
1040.01,36.399,31.34,0.0,40.0
1041.01,36.367,31.34,0.0,40.0
1042.01,36.271,31.275,0.0,40.0
1043.01,36.109,31.34,0.0,40.0
1044.01,36.045,31.34,0.0,40.0
1045.0,36.045,31.275,0.0,40.0
1046.01,35.787,31.211,0.0,40.0
1047.01,35.755,31.34,0.0,40.0
1048.01,35.723,31.404,0.0,40.0
1049.01,35.69,31.211,0.0,40.0
1050.01,35.433,31.34,0.0,40.0
1051.01,35.4,31.34,0.0,40.0
1052.01,35.368,31.211,0.0,40.0
1053.01,35.143,31.34,0.0,40.0
1054.01,35.078,31.404,0.0,40.0
1055.01,35.078,31.211,0.0,40.0
1056.01,34.853,31.34,0.0,40.0
1057.01,34.756,31.34,0.0,40.0
1058.01,34.756,31.404,0.0,40.0
1059.01,34.659,31.211,0.0,40.0
1060.01,34.498,31.34,0.0,40.0
1061.01,34.434,31.34,0.0,40.0
1062.01,34.434,31.275,0.0,40.0
1063.01,34.305,31.404,0.0,40.0
1064.01,34.111,31.275,0.0,40.0
1065.01,34.111,31.275,0.0,40.0
1066.0,33.886,31.404,0.0,40.0
1067.01,33.821,31.211,0.0,40.0
1068.01,33.789,31.34,0.0,40.0
1069.01,33.789,31.34,0.0,40.0
1070.01,33.66,31.243,0.0,40.0
1071.01,33.467,31.211,0.0,40.0
1072.01,33.467,31.34,0.0,40.0
1073.01,33.467,31.308,0.0,40.0
1074.01,33.145,31.211,0.0,40.0
1075.01,33.145,31.34,0.0,40.0
1076.0,33.145,31.34,0.0,40.0
1077.01,33.145,31.211,0.0,40.0
1078.01,32.951,31.34,0.0,40.0
1079.01,32.822,31.308,0.0,40.0
1080.01,32.822,31.211,0.0,40.0
1081.01,32.726,31.34,0.0,40.0
1082.01,32.5,31.372,0.0,40.0
1083.01,32.5,31.275,0.0,40.0
1084.0,32.5,31.211,0.0,40.0
1085.0,32.21,31.308,0.0,40.0
1086.0,32.178,31.34,0.0,40.0
1087.01,32.178,31.308,0.0,40.0
1088.0,32.146,31.275,0.0,40.0
1089.01,31.855,31.082,0.0,40.0
1090.01,31.888,31.179,0.0,40.0
1091.01,31.855,31.146,0.0,40.0
1092.0,31.855,31.114,0.0,40.0
1093.01,31.63,31.082,0.0,40.0
1094.01,31.598,31.114,0.0,40.0
1095.01,31.533,30.921,0.0,40.0
1096.01,31.501,31.018,0.0,40.0
1097.01,31.404,30.889,0.0,40.0
1098.0,31.211,31.082,0.0,40.0
1099.01,31.211,31.018,0.0,40.0
1100.01,31.211,31.018,0.0,40.0
1101.01,31.179,30.889,0.0,40.0
1102.01,30.985,31.018,0.0,40.0
1103.01,30.985,31.018,0.0,40.0
1104.01,30.889,31.018,0.0,40.0
1105.01,30.889,31.05,0.0,40.0
1106.0,30.889,30.953,0.0,40.0
1107.01,30.76,31.018,0.0,40.0
1108.01,30.599,30.889,0.0,40.0
1109.0,30.566,31.018,0.0,40.0
1110.01,30.566,31.018,0.0,40.0
1111.01,30.534,31.018,0.0,40.0
1112.01,30.341,30.889,0.0,40.0
1113.0,30.309,31.018,0.0,40.0
1114.01,30.244,30.953,0.0,40.0
1115.01,30.244,31.018,0.0,40.0
1116.01,30.18,31.082,0.0,40.0
1117.01,30.019,31.018,0.0,40.0
1118.01,29.922,30.953,0.0,40.0
1119.01,29.922,30.985,0.0,40.0
1120.01,29.922,30.985,0.0,40.0
1121.01,29.922,30.889,0.0,40.0
1122.0,29.793,30.889,0.0,40.0
1123.01,29.664,30.824,0.0,40.0
1124.01,29.6,30.985,0.0,40.0
1125.01,29.6,30.824,0.0,40.0
1126.01,29.6,30.695,0.0,40.0
1127.01,29.6,30.599,0.0,40.0
1128.01,29.342,30.695,0.0,40.0
1129.01,29.277,30.728,0.0,40.0
1130.01,29.277,30.76,0.0,40.0
1131.01,29.277,30.695,0.0,40.0
1132.01,29.277,30.631,0.0,40.0
1133.01,29.116,30.76,0.0,40.0
1134.0,29.052,30.566,0.0,40.0
1135.01,28.955,30.695,0.0,40.0
1136.01,28.955,30.566,0.0,40.0
1137.01,28.955,30.76,0.0,40.0
1138.01,28.891,30.566,0.0,40.0
1139.01,28.729,30.76,0.0,40.0
1140.01,28.633,30.76,0.0,40.0
1141.01,28.633,30.631,0.0,40.0
1142.0,28.633,30.695,0.0,40.0
1143.01,28.633,30.695,0.0,40.0
1144.0,28.536,30.728,0.0,40.0
1145.01,28.472,30.599,0.0,40.0
1146.01,28.343,30.695,0.0,40.0
1147.0,28.343,30.405,0.0,40.0
1148.01,28.311,30.599,0.0,40.0
1149.01,28.311,30.405,0.0,40.0
1150.01,28.278,30.405,0.0,40.0
1151.01,28.214,30.244,0.0,40.0
1152.0,28.021,30.47,0.0,40.0
1153.01,27.988,30.438,0.0,40.0
1154.01,27.988,30.309,0.0,40.0
1155.01,27.988,30.373,0.0,40.0
1156.01,27.956,30.244,0.0,40.0
1157.01,27.924,30.373,0.0,40.0
1158.01,27.73,30.373,0.0,40.0
1159.01,27.698,30.438,0.0,40.0
1160.01,27.666,30.244,0.0,40.0
1161.01,27.666,30.373,0.0,40.0
1162.01,27.666,30.373,0.0,40.0
1163.01,27.666,30.373,0.0,40.0
1164.0,27.634,30.438,0.0,40.0
1165.01,27.505,30.244,0.0,40.0
1166.0,27.44,30.373,0.0,40.0
1167.01,27.344,30.438,0.0,40.0
1168.01,27.344,30.373,0.0,40.0
1169.0,27.344,30.309,0.0,40.0
1170.0,27.344,30.405,0.0,40.0
1171.01,27.344,30.244,0.0,40.0
1172.01,27.247,30.405,0.0,40.0
1173.0,27.312,30.18,0.0,40.0
1174.0,27.086,30.276,0.0,40.0
1175.0,27.054,30.309,0.0,40.0
1176.01,27.021,30.276,0.0,40.0
1177.01,27.021,29.954,0.0,40.0
1178.0,27.021,29.922,0.0,40.0
1179.01,27.021,30.115,0.0,40.0
1180.01,26.989,30.083,0.0,40.0
1181.01,26.86,30.115,0.0,40.0
1182.01,26.796,30.019,0.0,40.0
1183.01,26.764,30.083,0.0,40.0
1184.01,26.699,30.051,0.0,40.0
1185.01,26.699,30.051,0.0,40.0
1186.01,26.699,29.922,0.0,40.0
1187.01,26.699,30.115,0.0,40.0
1188.01,26.699,29.922,0.0,40.0
1189.01,26.57,30.051,0.0,40.0
1190.01,26.538,29.986,0.0,40.0
1191.0,26.377,30.051,0.0,40.0
1192.0,26.441,30.051,0.0,40.0
1193.0,26.377,29.922,0.0,40.0
1194.01,26.377,30.051,0.0,40.0
1195.01,26.377,30.051,0.0,40.0
1196.01,26.377,30.083,0.0,40.0
1197.0,26.377,29.922,0.0,40.0
1198.01,26.28,30.051,0.0,40.0
1199.01,26.28,29.922,0.0,40.0
1200.01,26.216,30.115,60.0,60.0
1201.01,26.184,30.115,60.0,60.0
1202.01,26.055,30.051,60.0,60.0
1203.01,26.087,30.18,60.0,60.0
1204.01,26.055,30.115,60.0,60.0
1205.01,26.055,30.147,60.0,60.0
1206.01,26.055,29.954,60.0,60.0
1207.01,26.055,30.147,60.0,60.0
1208.01,26.055,30.019,60.0,60.0
1209.01,26.055,30.083,60.0,60.0
1210.01,26.055,29.825,60.0,60.0
1211.01,26.119,30.115,60.0,60.0
1212.01,26.151,30.051,60.0,60.0
1213.01,26.313,30.051,60.0,60.0
1214.01,26.377,29.986,60.0,60.0
1215.01,26.377,29.986,60.0,60.0
1216.01,26.377,29.986,60.0,60.0
1217.01,26.57,29.922,60.0,60.0
1218.01,26.699,30.019,60.0,60.0
1219.01,26.699,30.083,60.0,60.0
1220.01,26.699,29.954,60.0,60.0
1221.01,26.989,30.18,60.0,60.0
1222.01,26.989,30.18,60.0,60.0
1223.01,27.021,30.115,60.0,60.0
1224.01,27.086,29.986,60.0,60.0
1225.01,27.312,30.18,60.0,60.0
1226.01,27.344,30.115,60.0,60.0
1227.01,27.376,30.051,60.0,60.0
1228.01,27.537,29.922,60.0,60.0
1229.01,27.666,30.212,60.0,60.0
1230.01,27.666,29.986,60.0,60.0
1231.01,27.892,30.212,60.0,60.0
1232.01,27.988,30.341,60.0,60.0
1233.01,28.021,30.373,60.0,60.0
1234.01,28.278,30.18,60.0,60.0
1235.0,28.311,30.47,60.0,60.0
1236.01,28.407,30.309,60.0,60.0
1237.01,28.633,30.438,60.0,60.0
1238.01,28.665,30.309,60.0,60.0
1239.01,28.858,30.502,60.0,60.0
1240.01,28.955,30.309,60.0,60.0
1241.01,29.02,30.534,60.0,60.0
1242.01,29.277,30.502,60.0,60.0
1243.01,29.277,30.341,60.0,60.0
1244.01,29.6,30.663,60.0,60.0
1245.01,29.6,30.695,60.0,60.0
1246.01,29.761,30.76,60.0,60.0
1247.01,29.89,30.566,60.0,60.0
1248.01,29.986,30.824,60.0,60.0
1249.01,30.18,30.566,60.0,60.0
1250.01,30.244,30.824,60.0,60.0
1251.01,30.309,30.566,60.0,60.0
1252.01,30.566,30.792,60.0,60.0
1253.01,30.663,30.695,60.0,60.0
1254.01,30.792,30.889,60.0,60.0
1255.01,30.889,30.663,60.0,60.0
1256.01,31.05,30.953,60.0,60.0
1257.01,31.211,30.985,60.0,60.0
1258.01,31.211,31.146,60.0,60.0
1259.01,31.501,30.953,60.0,60.0
1260.01,31.565,31.082,60.0,60.0
1261.01,31.791,31.082,60.0,60.0
1262.0,31.855,31.018,60.0,60.0
1263.01,31.952,31.082,60.0,60.0
1264.01,32.178,31.179,60.0,60.0
1265.01,32.307,31.179,60.0,60.0
1266.01,32.403,31.404,60.0,60.0
1267.01,32.5,31.211,60.0,60.0
1268.01,32.5,31.404,60.0,60.0
1269.01,32.564,31.404,60.0,60.0
1270.01,32.79,31.211,60.0,60.0
1271.01,32.854,31.437,60.0,60.0
1272.01,32.983,31.404,60.0,60.0
1273.01,33.145,31.34,60.0,60.0
1274.01,33.177,31.372,60.0,60.0
1275.01,33.402,31.694,60.0,60.0
1276.01,33.467,31.533,60.0,60.0
1277.01,33.563,31.662,60.0,60.0
1278.01,33.789,31.727,60.0,60.0
1279.01,33.789,31.598,60.0,60.0
1280.01,33.982,31.598,60.0,60.0
1281.01,34.111,31.727,60.0,60.0
1282.0,34.144,31.598,60.0,60.0
1283.01,34.337,31.791,60.0,60.0
1284.01,34.401,32.113,60.0,60.0
1285.01,34.434,32.113,60.0,60.0
1286.01,34.595,31.855,60.0,60.0
1287.01,34.756,32.049,60.0,60.0
1288.01,34.853,32.113,60.0,60.0
1289.01,35.014,32.017,60.0,60.0
1290.01,35.078,32.178,60.0,60.0
1291.01,35.11,32.21,60.0,60.0
1292.01,35.4,32.274,60.0,60.0
1293.01,35.4,32.436,60.0,60.0
1294.01,35.4,32.371,60.0,60.0
1295.01,35.723,32.178,60.0,60.0
1296.01,35.723,32.371,60.0,60.0
1297.01,35.916,32.178,60.0,60.0
1298.01,36.045,32.5,60.0,60.0
1299.01,36.045,32.468,60.0,60.0
1300.01,36.142,32.564,60.0,60.0
1301.01,36.367,32.693,60.0,60.0
1302.01,36.367,32.758,60.0,60.0
1303.01,36.367,32.693,60.0,60.0
1304.01,36.496,32.5,60.0,60.0
1305.01,36.689,32.564,60.0,60.0
1306.0,36.754,32.693,60.0,60.0
1307.01,36.979,32.726,60.0,60.0
1308.01,37.012,32.726,60.0,60.0
1309.01,37.012,32.661,60.0,60.0
1310.01,37.205,32.758,60.0,60.0
1311.01,37.334,32.887,60.0,60.0
1312.01,37.366,33.016,60.0,60.0
1313.01,37.398,33.016,60.0,60.0
1314.01,37.592,32.951,60.0,60.0
1315.01,37.656,33.016,60.0,60.0
1316.01,37.721,33.08,60.0,60.0
1317.01,37.882,33.209,60.0,60.0
1318.01,37.979,33.209,60.0,60.0
1319.01,37.979,33.112,60.0,60.0
1320.01,38.14,33.273,60.0,60.0
1321.01,38.301,33.402,60.0,60.0
1322.01,38.301,33.338,60.0,60.0
1323.01,38.333,33.145,60.0,60.0
1324.01,38.591,33.209,60.0,60.0
1325.0,38.623,33.467,60.0,60.0
1326.01,38.688,33.402,60.0,60.0
1327.01,38.816,33.402,60.0,60.0
1328.01,38.913,33.435,60.0,60.0
1329.01,38.945,33.531,60.0,60.0
1330.01,38.945,33.66,60.0,60.0
1331.01,38.945,33.725,60.0,60.0
1332.01,39.106,33.531,60.0,60.0
1333.01,39.235,33.499,60.0,60.0
1334.01,39.268,33.725,60.0,60.0
1335.01,39.332,33.821,60.0,60.0
1336.01,39.364,33.982,60.0,60.0
1337.01,39.558,33.918,60.0,60.0
1338.01,39.59,33.982,60.0,60.0
1339.01,39.622,33.982,60.0,60.0
1340.0,39.654,33.982,60.0,60.0
1341.01,39.815,33.789,60.0,60.0
1342.01,39.912,33.854,60.0,60.0
1343.01,39.944,33.982,60.0,60.0
1344.01,40.202,34.015,60.0,60.0
1345.01,40.202,34.047,60.0,60.0
1346.01,40.234,34.111,60.0,60.0
1347.01,40.267,34.24,60.0,60.0
1348.01,40.396,34.305,60.0,60.0
1349.01,40.524,34.369,60.0,60.0
1350.01,40.557,34.176,60.0,60.0
1351.01,40.557,34.111,60.0,60.0
