Time,T1,T2,Q1,Q2
44.0,16.419,17.644,0.0,60.0
45.0,16.419,17.869,0.0,60.0
46.0,16.483,17.869,0.0,60.0
47.01,16.516,18.063,0.0,60.0
48.0,16.58,18.256,0.0,60.0
49.01,16.58,17.998,0.0,60.0
50.01,16.58,18.224,0.0,60.0
51.01,16.58,18.256,0.0,60.0
52.01,16.677,18.578,0.0,60.0
53.01,16.58,18.32,0.0,60.0
54.01,16.709,18.61,0.0,60.0
55.01,16.709,18.707,0.0,60.0
56.01,16.709,18.771,0.0,60.0
57.01,16.709,18.836,0.0,60.0
58.01,16.709,18.804,0.0,60.0
59.0,16.709,19.094,0.0,60.0
60.0,16.709,19.029,0.0,60.0
61.01,16.709,19.223,0.0,60.0
62.01,16.709,19.062,0.0,60.0
63.01,16.709,19.448,0.0,60.0
64.01,16.709,19.352,0.0,60.0
65.01,16.709,19.545,0.0,60.0
66.01,16.709,19.609,0.0,60.0
67.01,16.709,19.674,0.0,60.0
68.01,16.773,19.738,0.0,60.0
69.01,16.709,19.803,0.0,60.0
70.01,16.806,19.899,0.0,60.0
71.0,16.709,19.964,0.0,60.0
72.0,16.87,20.125,0.0,60.0
73.01,16.87,19.932,0.0,60.0
74.01,16.902,20.125,0.0,60.0
75.01,16.87,20.318,0.0,60.0
76.01,16.967,20.447,0.0,60.0
77.01,16.935,20.254,0.0,60.0
78.01,17.031,20.479,0.0,60.0
79.01,17.031,20.479,0.0,60.0
80.01,17.031,20.77,0.0,60.0
81.01,17.031,20.77,0.0,60.0
82.01,17.031,20.641,0.0,60.0
83.0,17.031,20.834,0.0,60.0
84.01,17.031,21.06,0.0,60.0
85.01,17.031,21.156,0.0,60.0
86.0,17.031,21.027,0.0,60.0
87.01,17.031,21.156,0.0,60.0
88.01,17.031,21.092,0.0,60.0
89.01,17.031,21.35,0.0,60.0
90.01,17.063,21.35,0.0,60.0
91.01,17.031,21.479,0.0,60.0
92.01,17.063,21.479,0.0,60.0
93.01,17.063,21.704,0.0,60.0
94.01,17.128,21.672,0.0,60.0
95.01,17.096,21.736,0.0,60.0
96.01,17.192,21.736,0.0,60.0
97.01,17.16,21.769,0.0,60.0
98.01,17.354,22.091,0.0,60.0
99.01,17.321,21.994,0.0,60.0
100.01,17.321,22.123,0.0,60.0
101.01,17.354,21.865,0.0,60.0
102.01,17.354,22.22,0.0,60.0
103.01,17.354,22.284,0.0,60.0
104.01,17.354,22.316,0.0,60.0
105.01,17.354,22.381,0.0,60.0
106.01,17.354,22.188,0.0,60.0
107.01,17.354,22.445,0.0,60.0
108.01,17.354,22.574,0.0,60.0
109.01,17.386,22.703,0.0,60.0
110.01,17.354,22.51,0.0,60.0
111.01,17.418,22.703,0.0,60.0
112.01,17.45,22.639,0.0,60.0
113.01,17.386,22.768,0.0,60.0
114.01,17.547,23.09,0.0,60.0
115.01,17.515,22.896,0.0,60.0
116.01,17.644,23.025,0.0,60.0
117.01,17.644,23.025,0.0,60.0
118.01,17.676,23.09,0.0,60.0
119.01,17.676,23.251,0.0,60.0
120.01,17.676,23.412,0.0,60.0
121.01,17.676,23.154,0.0,60.0
122.01,17.676,23.348,0.0,60.0
123.01,17.676,23.219,0.0,60.0
124.01,17.676,23.477,0.0,60.0
125.0,17.74,23.702,0.0,60.0
126.01,17.708,23.734,0.0,60.0
127.01,17.708,23.541,0.0,60.0
128.01,17.676,23.734,0.0,60.0
129.01,17.837,23.799,0.0,60.0
130.0,17.74,23.928,0.0,60.0
131.01,17.837,23.992,0.0,60.0
132.01,17.805,23.799,0.0,60.0
133.01,17.901,24.057,0.0,60.0
134.01,17.966,23.863,0.0,60.0
135.01,17.998,24.121,0.0,60.0
136.0,17.998,24.218,0.0,60.0
137.01,17.998,24.314,0.0,60.0
138.01,17.998,24.121,0.0,60.0
139.01,17.998,24.314,0.0,60.0
140.0,17.998,24.25,0.0,60.0
141.01,17.998,24.314,0.0,60.0
142.01,18.03,24.153,0.0,60.0
143.01,17.998,24.604,0.0,60.0
144.01,18.063,24.604,0.0,60.0
145.01,17.998,24.637,0.0,60.0
146.01,18.063,24.701,0.0,60.0
147.01,18.063,24.443,0.0,60.0
148.01,18.159,24.733,0.0,60.0
149.0,18.224,24.701,0.0,60.0
150.01,18.127,24.733,0.0,60.0
151.01,18.288,24.766,0.0,60.0
152.01,18.32,24.959,0.0,60.0
153.01,18.32,24.959,0.0,60.0
154.01,18.32,24.83,0.0,60.0
155.01,18.32,25.023,0.0,60.0
156.01,18.32,24.991,0.0,60.0
157.01,18.32,25.346,0.0,60.0
158.01,18.32,25.152,0.0,60.0
159.01,18.32,25.346,0.0,60.0
160.01,18.32,25.088,0.0,60.0
161.01,18.32,25.346,0.0,60.0
162.01,18.32,25.185,0.0,60.0
163.0,18.32,25.507,0.0,60.0
164.01,18.385,25.604,0.0,60.0
165.01,18.32,25.539,0.0,60.0
166.01,18.417,25.636,0.0,60.0
167.0,18.417,25.41,0.0,60.0
168.0,18.449,25.604,0.0,60.0
169.01,18.417,25.539,0.0,60.0
170.01,18.578,25.7,0.0,60.0
171.01,18.61,25.571,0.0,60.0
172.01,18.643,25.958,0.0,60.0
173.01,18.643,25.797,0.0,60.0
174.01,18.643,25.926,0.0,60.0
175.01,18.643,25.926,0.0,60.0
176.01,18.643,25.797,0.0,60.0
177.01,18.675,25.797,0.0,60.0
178.01,18.643,26.022,0.0,60.0
179.01,18.643,26.151,0.0,60.0
180.01,18.643,26.151,0.0,60.0
181.01,18.675,26.28,0.0,60.0
182.01,18.675,26.087,0.0,60.0
183.01,18.707,26.313,0.0,60.0
184.01,18.675,26.055,0.0,60.0
185.0,18.707,26.248,0.0,60.0
186.01,18.675,26.248,0.0,60.0
187.01,18.836,26.506,0.0,60.0
188.01,18.9,26.345,0.0,60.0
189.01,18.933,26.57,0.0,60.0
190.01,18.933,26.441,0.0,60.0
191.01,18.965,26.635,0.0,60.0
192.01,18.965,26.57,0.0,60.0
193.01,18.965,26.635,0.0,60.0
194.01,18.965,26.603,0.0,60.0
195.01,18.965,26.731,0.0,60.0
196.01,18.965,26.796,0.0,60.0
197.01,18.965,26.764,0.0,60.0
198.0,18.965,26.957,0.0,60.0
199.01,18.965,26.699,0.0,60.0
200.01,18.965,26.699,50.0,0.0
201.01,18.997,26.764,50.0,0.0
202.01,18.965,26.764,50.0,0.0
203.01,19.062,26.86,50.0,0.0
204.01,19.223,26.957,50.0,0.0
205.01,19.158,26.989,50.0,0.0
206.01,19.287,27.021,50.0,0.0
207.01,19.287,27.021,50.0,0.0
208.01,19.287,27.021,50.0,0.0
209.01,19.287,27.021,50.0,0.0
210.01,19.287,26.925,50.0,0.0
211.01,19.577,26.989,50.0,0.0
212.01,19.609,27.021,50.0,0.0
213.01,19.609,26.925,50.0,0.0
214.01,19.642,26.957,50.0,0.0
215.01,19.803,26.925,50.0,0.0
216.01,19.932,26.764,50.0,0.0
217.01,19.932,26.796,50.0,0.0
218.01,20.157,26.731,50.0,0.0
219.01,20.254,26.731,50.0,0.0
220.01,20.254,26.699,50.0,0.0
221.01,20.512,26.699,50.0,0.0
222.01,20.576,26.699,50.0,0.0
223.01,20.576,26.699,50.0,0.0
224.01,20.866,26.699,50.0,0.0
225.01,20.898,26.667,50.0,0.0
226.01,20.963,26.57,50.0,0.0
227.01,21.221,26.441,50.0,0.0
228.01,21.221,26.377,50.0,0.0
229.01,21.317,26.377,50.0,0.0
230.01,21.543,26.377,50.0,0.0
231.01,21.575,26.377,50.0,0.0
232.01,21.801,26.377,50.0,0.0
233.01,21.865,26.28,50.0,0.0
234.01,22.026,26.248,50.0,0.0
235.01,22.188,26.055,50.0,0.0
236.01,22.188,26.055,50.0,0.0
237.01,22.445,26.055,50.0,0.0
238.01,22.51,26.055,50.0,0.0
239.01,22.606,26.022,50.0,0.0
240.01,22.832,25.926,50.0,0.0
241.01,22.832,25.829,50.0,0.0
242.01,23.154,25.765,50.0,0.0
243.01,23.154,25.732,50.0,0.0
244.01,23.315,25.732,50.0,0.0
245.01,23.477,25.732,50.0,0.0
246.0,23.477,25.732,50.0,0.0
247.01,23.799,25.7,50.0,0.0
248.01,23.799,25.604,50.0,0.0
249.01,23.96,25.41,50.0,0.0
250.01,24.121,25.41,50.0,0.0
251.01,24.121,25.41,50.0,0.0
252.01,24.443,25.41,50.0,0.0
253.01,24.443,25.313,50.0,0.0
254.01,24.701,25.346,50.0,0.0
255.01,24.766,25.217,50.0,0.0
256.01,24.798,25.185,50.0,0.0
257.01,25.056,25.088,50.0,0.0
258.01,25.088,25.088,50.0,0.0
259.01,25.281,25.088,50.0,0.0
260.0,25.41,25.088,50.0,0.0
261.01,25.442,24.991,50.0,0.0
262.01,25.668,24.927,50.0,0.0
263.01,25.732,24.927,50.0,0.0
264.01,25.765,24.83,50.0,0.0
265.01,26.055,24.766,50.0,0.0
266.01,26.055,24.766,50.0,0.0
267.0,26.151,24.766,50.0,0.0
268.01,26.377,24.766,50.0,0.0
269.01,26.377,24.766,50.0,0.0
270.01,26.441,24.669,50.0,0.0
271.01,26.667,24.508,50.0,0.0
272.01,26.699,24.54,50.0,0.0
273.01,26.796,24.476,50.0,0.0
274.01,27.021,24.443,50.0,0.0
275.01,27.021,24.443,50.0,0.0
276.01,27.118,24.443,50.0,0.0
277.01,27.344,24.443,50.0,0.0
278.01,27.344,24.411,50.0,0.0
279.01,27.537,24.379,50.0,0.0
280.0,27.666,24.314,50.0,0.0
281.0,27.666,24.153,50.0,0.0
282.01,27.859,24.153,50.0,0.0
283.0,27.988,24.121,50.0,0.0
284.01,27.988,24.121,50.0,0.0
285.01,28.117,24.121,50.0,0.0
286.01,28.311,24.121,50.0,0.0
287.01,28.311,24.121,50.0,0.0
288.01,28.504,24.121,50.0,0.0
289.01,28.633,24.121,50.0,0.0
290.0,28.633,24.121,50.0,0.0
291.01,28.794,23.928,50.0,0.0
292.01,28.955,23.96,50.0,0.0
293.01,28.955,23.831,50.0,0.0
294.01,29.084,23.799,50.0,0.0
295.01,29.213,23.799,50.0,0.0
296.01,29.277,23.799,50.0,0.0
297.01,29.342,23.799,50.0,0.0
298.01,29.438,23.799,50.0,0.0
299.01,29.6,23.799,50.0,0.0
300.01,29.6,23.799,50.0,0.0
301.01,29.664,23.734,50.0,0.0
302.01,29.89,23.799,50.0,0.0
303.01,29.922,23.67,50.0,0.0
304.01,29.922,23.573,50.0,0.0
305.01,29.986,23.541,50.0,0.0
306.0,30.244,23.573,50.0,0.0
307.01,30.244,23.477,50.0,0.0
308.0,30.244,23.477,50.0,0.0
309.01,30.373,23.477,50.0,0.0
310.01,30.566,23.477,50.0,0.0
311.0,30.566,23.477,50.0,0.0
312.01,30.566,23.477,50.0,0.0
313.01,30.663,23.477,50.0,0.0
314.01,30.76,23.477,50.0,0.0
315.01,30.889,23.444,50.0,0.0
316.01,30.889,23.412,50.0,0.0
317.01,31.082,23.219,50.0,0.0
318.01,31.211,23.315,50.0,0.0
319.01,31.211,23.251,50.0,0.0
320.01,31.211,23.251,50.0,0.0
321.01,31.243,23.219,50.0,0.0
322.01,31.501,23.154,50.0,0.0
323.01,31.533,23.154,50.0,0.0
324.01,31.533,23.154,50.0,0.0
325.01,31.565,23.154,50.0,0.0
326.01,31.727,23.187,50.0,0.0
327.01,31.855,23.154,50.0,0.0
328.01,31.855,23.154,50.0,0.0
329.01,31.952,23.154,50.0,0.0
330.01,32.178,23.154,50.0,0.0
331.01,32.178,23.154,50.0,0.0
332.01,32.178,23.154,50.0,0.0
333.01,32.242,23.154,50.0,0.0
334.01,32.339,23.154,50.0,0.0
335.01,32.468,23.09,50.0,0.0
336.01,32.5,23.025,50.0,0.0
337.01,32.5,22.929,50.0,0.0
338.01,32.5,22.864,50.0,0.0
339.01,32.758,23.058,50.0,0.0
340.01,32.822,22.929,50.0,0.0
341.01,32.822,22.929,50.0,0.0
342.01,32.822,22.864,50.0,0.0
343.01,32.951,22.832,50.0,0.0
344.01,33.048,22.864,50.0,0.0
345.01,33.145,22.832,50.0,0.0
346.01,33.145,22.832,50.0,0.0
347.01,33.209,22.832,50.0,0.0
348.01,33.338,22.832,50.0,0.0
349.01,33.467,22.832,50.0,0.0
350.01,33.467,22.832,50.0,0.0
351.01,33.467,22.832,50.0,0.0
352.01,33.467,22.832,50.0,0.0
353.0,33.563,22.832,50.0,0.0
354.01,33.757,22.832,50.0,0.0
355.01,33.789,22.832,50.0,0.0
356.01,33.789,22.832,50.0,0.0
357.01,33.821,22.832,50.0,0.0
358.01,33.821,22.832,50.0,0.0
359.0,33.918,22.832,50.0,0.0
360.01,34.111,22.832,50.0,0.0
361.01,34.111,22.832,50.0,0.0
362.01,34.111,22.832,50.0,0.0
363.01,34.111,22.768,50.0,0.0
364.01,34.176,22.832,50.0,0.0
365.01,34.208,22.8,50.0,0.0
366.01,34.434,22.8,50.0,0.0
367.01,34.434,22.8,50.0,0.0
368.0,34.434,22.8,50.0,0.0
369.01,34.434,22.8,50.0,0.0
370.01,34.434,22.735,50.0,0.0
371.01,34.498,22.735,50.0,0.0
372.01,34.659,22.606,50.0,0.0
373.01,34.756,22.703,50.0,0.0
374.01,34.756,22.671,50.0,0.0
375.01,34.756,22.639,50.0,0.0
376.01,34.756,22.671,50.0,0.0
377.01,34.788,22.671,50.0,0.0
378.0,34.853,22.735,50.0,0.0
379.01,35.078,22.703,50.0,0.0
380.01,35.078,22.606,50.0,0.0
381.01,35.078,22.639,50.0,0.0
382.01,35.078,22.606,50.0,0.0
383.01,35.11,22.606,50.0,0.0
384.01,35.11,22.606,50.0,0.0
385.01,35.11,22.639,50.0,0.0
386.01,35.207,22.606,50.0,0.0
387.01,35.368,22.542,50.0,0.0
388.01,35.4,22.606,50.0,0.0
389.01,35.4,22.51,50.0,0.0
390.0,35.4,22.671,50.0,0.0
391.01,35.529,22.639,50.0,0.0
392.01,35.658,22.51,50.0,0.0
393.01,35.69,22.542,50.0,0.0
394.01,35.723,22.51,50.0,0.0
395.01,35.723,22.574,50.0,0.0
396.01,35.723,22.51,50.0,0.0
397.01,35.787,22.574,50.0,0.0
398.01,35.916,22.51,50.0,0.0
399.0,35.884,22.542,50.0,0.0
400.01,35.948,22.51,50.0,50.0
401.0,36.013,22.768,50.0,50.0
402.0,36.013,22.51,50.0,50.0
403.01,36.045,22.768,50.0,50.0
404.01,36.045,22.735,50.0,50.0
405.01,36.045,22.639,50.0,50.0
406.01,36.142,22.542,50.0,50.0
407.01,36.206,22.735,50.0,50.0
408.01,36.367,22.735,50.0,50.0
409.01,36.335,22.896,50.0,50.0
410.01,36.367,22.961,50.0,50.0
411.01,36.367,22.832,50.0,50.0
412.01,36.367,23.025,50.0,50.0
413.01,36.399,23.025,50.0,50.0
414.01,36.528,22.832,50.0,50.0
415.01,36.528,22.961,50.0,50.0
416.01,36.464,23.09,50.0,50.0
417.01,36.625,23.122,50.0,50.0
418.01,36.689,23.283,50.0,50.0
419.01,36.689,23.348,50.0,50.0
420.01,36.689,23.348,50.0,50.0
421.01,36.689,23.348,50.0,50.0
422.01,36.689,23.348,50.0,50.0
423.01,36.689,23.541,50.0,50.0
424.01,36.689,23.67,50.0,50.0
425.01,36.818,23.541,50.0,50.0
426.01,36.883,23.477,50.0,50.0
427.01,36.947,23.67,50.0,50.0
428.01,37.012,23.734,50.0,50.0
429.01,37.012,23.799,50.0,50.0
430.01,37.012,23.928,50.0,50.0
431.01,37.044,23.96,50.0,50.0
432.01,37.044,23.928,50.0,50.0
433.01,37.076,24.186,50.0,50.0
434.01,37.173,24.314,50.0,50.0
435.01,37.173,24.186,50.0,50.0
436.01,37.334,24.347,50.0,50.0
437.01,37.334,24.476,50.0,50.0
438.01,37.334,24.508,50.0,50.0
439.01,37.334,24.637,50.0,50.0
440.01,37.334,24.508,50.0,50.0
441.0,37.398,24.701,50.0,50.0
442.0,37.463,24.927,50.0,50.0
443.01,37.624,24.766,50.0,50.0
444.01,37.656,24.959,50.0,50.0
445.01,37.656,24.927,50.0,50.0
446.01,37.656,24.895,50.0,50.0
447.0,37.656,25.281,50.0,50.0
448.01,37.656,25.088,50.0,50.0
449.0,37.656,25.249,50.0,50.0
450.01,37.721,25.281,50.0,50.0
451.0,37.753,25.475,50.0,50.0
452.01,37.85,25.604,50.0,50.0
453.01,37.882,25.604,50.0,50.0
454.0,37.946,25.475,50.0,50.0
455.01,37.979,25.732,50.0,50.0
456.01,37.979,25.861,50.0,50.0
457.0,37.979,25.732,50.0,50.0
458.0,37.979,25.894,50.0,50.0
459.01,38.011,25.958,50.0,50.0
460.01,38.14,26.022,50.0,50.0
461.0,38.075,26.184,50.0,50.0
462.01,38.301,26.248,50.0,50.0
463.0,38.301,26.055,50.0,50.0
464.01,38.301,26.345,50.0,50.0
465.0,38.301,26.538,50.0,50.0
466.01,38.301,26.506,50.0,50.0
467.01,38.301,26.474,50.0,50.0
468.01,38.301,26.603,50.0,50.0
469.0,38.333,26.57,50.0,50.0
470.01,38.365,26.893,50.0,50.0
471.01,38.591,26.893,50.0,50.0
472.01,38.591,26.828,50.0,50.0
473.01,38.623,26.893,50.0,50.0
474.0,38.526,26.925,50.0,50.0
475.01,38.623,27.021,50.0,50.0
476.0,38.559,27.215,50.0,50.0
477.01,38.623,27.15,50.0,50.0
478.01,38.623,27.021,50.0,50.0
479.0,38.655,27.376,50.0,50.0
480.0,38.655,27.473,50.0,50.0
481.01,38.752,27.408,50.0,50.0
482.01,38.945,27.537,50.0,50.0
483.0,38.945,27.344,50.0,50.0
484.01,38.913,27.505,50.0,50.0
485.01,38.945,27.859,50.0,50.0
486.01,38.945,27.859,50.0,50.0
487.01,38.945,27.859,50.0,50.0
488.01,38.978,27.795,50.0,50.0
489.01,39.171,27.892,50.0,50.0
490.01,39.074,28.085,50.0,50.0
491.0,39.171,27.956,50.0,50.0
492.01,39.171,28.182,50.0,50.0
493.01,39.203,28.182,50.0,50.0
494.01,39.268,28.053,50.0,50.0
495.01,39.268,28.053,50.0,50.0
496.01,39.268,28.375,50.0,50.0
497.01,39.268,28.311,50.0,50.0
498.01,39.3,28.504,50.0,50.0
499.01,39.3,28.504,50.0,50.0
500.01,39.268,28.375,50.0,50.0
501.01,39.3,28.536,50.0,50.0
502.0,39.364,28.762,50.0,50.0
503.01,39.461,28.633,50.0,50.0
504.01,39.525,28.762,50.0,50.0
505.01,39.59,28.826,50.0,50.0
506.0,39.59,28.633,50.0,50.0
507.01,39.59,28.826,50.0,50.0
508.0,39.59,29.052,50.0,50.0
509.0,39.622,28.955,50.0,50.0
510.01,39.59,29.148,50.0,50.0
511.01,39.622,29.116,50.0,50.0
512.01,39.719,29.148,50.0,50.0
513.01,39.751,29.31,50.0,50.0
514.01,39.88,29.471,50.0,50.0
515.0,39.848,29.342,50.0,50.0
516.01,39.912,29.471,50.0,50.0
517.01,39.912,29.471,50.0,50.0
518.01,39.912,29.342,50.0,50.0
519.01,39.912,29.471,50.0,50.0
520.0,39.912,29.761,50.0,50.0
521.01,39.912,29.6,50.0,50.0
522.0,39.912,29.664,50.0,50.0
523.01,40.041,29.793,50.0,50.0
524.0,40.041,29.729,50.0,50.0
525.01,40.138,29.6,50.0,50.0
526.0,40.138,29.857,50.0,50.0
527.01,40.234,29.857,50.0,50.0
528.01,40.234,29.954,50.0,50.0
529.01,40.234,29.922,50.0,50.0
530.0,40.234,30.115,50.0,50.0
531.0,40.234,29.986,50.0,50.0
532.01,40.331,29.922,50.0,50.0
533.0,40.331,30.276,50.0,50.0
534.0,40.363,30.405,50.0,50.0
535.01,40.492,30.244,50.0,50.0
536.01,40.557,30.309,50.0,50.0
537.01,40.557,30.373,50.0,50.0
538.01,40.557,30.438,50.0,50.0
539.01,40.557,30.405,50.0,50.0
540.01,40.557,30.566,50.0,50.0
541.01,40.557,30.728,50.0,50.0
542.0,40.557,30.695,50.0,50.0
543.0,40.557,30.76,50.0,50.0
544.01,40.557,30.695,50.0,50.0
545.01,40.589,30.566,50.0,50.0
546.01,40.653,30.856,50.0,50.0
547.01,40.589,30.985,50.0,50.0
548.01,40.653,30.856,50.0,50.0
549.01,40.653,31.018,50.0,50.0
550.0,40.686,30.889,50.0,50.0
551.01,40.686,30.953,50.0,50.0
552.01,40.879,31.082,50.0,50.0
553.01,40.879,31.082,50.0,50.0
554.01,40.879,30.889,50.0,50.0
555.01,40.911,31.05,50.0,50.0
556.01,40.879,31.275,50.0,50.0
557.01,40.879,31.243,50.0,50.0
558.01,40.879,31.211,50.0,50.0
559.01,40.976,31.404,50.0,50.0
560.01,41.04,31.34,50.0,50.0
561.0,41.137,31.34,50.0,50.0
562.01,41.201,31.243,50.0,50.0
563.01,41.201,31.404,50.0,50.0
564.01,41.201,31.533,50.0,50.0
565.01,41.201,31.501,50.0,50.0
566.01,41.201,31.662,50.0,50.0
567.0,41.201,31.662,50.0,50.0
568.0,41.233,31.533,50.0,50.0
568.92,41.233,31.727,50.0,50.0
570.01,41.201,31.727,50.0,50.0
571.01,41.233,31.598,50.0,50.0
572.01,41.233,31.565,50.0,50.0
573.01,41.33,31.759,50.0,50.0
574.01,41.233,32.017,50.0,50.0
575.01,41.233,31.823,50.0,50.0
576.01,41.33,31.92,50.0,50.0
577.01,41.459,32.049,50.0,50.0
578.01,41.523,31.855,50.0,50.0
579.01,41.491,32.017,50.0,50.0
580.01,41.523,32.049,50.0,50.0
581.01,41.523,32.081,50.0,50.0
582.01,41.523,32.146,50.0,50.0
583.01,41.523,32.21,50.0,50.0
584.01,41.523,32.242,50.0,50.0
585.01,41.523,32.307,50.0,50.0
586.01,41.523,32.242,50.0,50.0
587.01,41.523,32.242,50.0,50.0
588.01,41.588,32.371,50.0,50.0
589.0,41.588,32.21,50.0,50.0
590.01,41.652,32.468,50.0,50.0
591.01,41.652,32.532,50.0,50.0
592.01,41.749,32.403,50.0,50.0
593.01,41.781,32.5,50.0,50.0
594.01,41.813,32.693,50.0,50.0
595.01,41.846,32.693,50.0,50.0
596.01,41.813,32.629,50.0,50.0
597.01,41.846,32.5,50.0,50.0
598.01,41.878,32.693,50.0,50.0
599.01,41.91,32.693,50.0,50.0
600.0,41.846,32.564,0.0,40.0
601.01,41.846,32.629,0.0,40.0
602.01,41.91,32.5,0.0,40.0
603.0,41.942,32.822,0.0,40.0
604.01,41.878,32.854,0.0,40.0
605.01,41.91,32.758,0.0,40.0
606.01,41.942,32.854,0.0,40.0
607.01,42.007,32.951,0.0,40.0
608.01,41.942,32.983,0.0,40.0
609.01,41.846,32.983,0.0,40.0
610.01,41.846,32.951,0.0,40.0
611.01,41.846,33.016,0.0,40.0
612.01,41.846,32.951,0.0,40.0
613.01,41.781,32.951,0.0,40.0
614.0,41.781,32.951,0.0,40.0
615.01,41.523,33.016,0.0,40.0
616.01,41.523,33.016,0.0,40.0
617.01,41.491,32.887,0.0,40.0
618.01,41.523,32.822,0.0,40.0
619.01,41.233,32.951,0.0,40.0
620.01,41.201,32.951,0.0,40.0
621.01,41.201,32.887,0.0,40.0
622.01,41.04,32.822,0.0,40.0
623.01,40.943,32.822,0.0,40.0
625.0,40.847,33.177,0.0,40.0
626.01,40.653,33.241,0.0,40.0
627.01,40.557,33.177,0.0,40.0
628.01,40.524,33.112,0.0,40.0
629.0,40.428,33.209,0.0,40.0
630.01,40.234,33.241,0.0,40.0
631.01,40.202,33.08,0.0,40.0
632.01,39.912,33.145,0.0,40.0
633.01,39.912,33.08,0.0,40.0
634.01,39.88,33.209,0.0,40.0
635.01,39.687,33.273,0.0,40.0
636.01,39.59,32.983,0.0,40.0
637.01,39.59,33.241,0.0,40.0
638.01,39.493,33.338,0.0,40.0
639.01,39.268,33.241,0.0,40.0
640.01,39.235,32.983,0.0,40.0
641.01,39.203,33.273,0.0,40.0
642.01,38.945,33.145,0.0,40.0
643.01,38.945,33.016,0.0,40.0
644.01,38.816,33.016,0.0,40.0
645.01,38.623,32.854,0.0,40.0
646.01,38.623,33.08,0.0,40.0
647.01,38.494,33.08,0.0,40.0
648.01,38.301,32.919,0.0,40.0
649.01,38.301,32.951,0.0,40.0
650.01,38.107,33.112,0.0,40.0
651.01,37.979,33.145,0.0,40.0
652.01,37.979,32.854,0.0,40.0
653.01,37.688,32.951,0.0,40.0
654.01,37.656,33.112,0.0,40.0
655.01,37.624,33.112,0.0,40.0
656.01,37.431,32.822,0.0,40.0
657.01,37.334,32.822,0.0,40.0
658.01,37.334,32.951,0.0,40.0
659.01,37.141,32.951,0.0,40.0
660.01,37.012,33.016,0.0,40.0
661.0,37.012,32.822,0.0,40.0
662.01,36.786,33.016,0.0,40.0
663.01,36.689,33.016,0.0,40.0
664.01,36.689,32.887,0.0,40.0
665.01,36.496,32.822,0.0,40.0
666.01,36.399,32.951,0.0,40.0
667.01,36.367,32.951,0.0,40.0
668.01,36.142,32.887,0.0,40.0
669.01,36.045,32.822,0.0,40.0
670.0,36.045,33.016,0.0,40.0
671.01,35.98,32.951,0.0,40.0
672.01,35.755,32.951,0.0,40.0
673.01,35.723,32.822,0.0,40.0
674.01,35.723,32.951,0.0,40.0
675.01,35.4,32.919,0.0,40.0
676.01,35.4,32.951,0.0,40.0
677.01,35.4,32.629,0.0,40.0
678.01,35.143,32.758,0.0,40.0
679.01,35.078,32.726,0.0,40.0
680.01,35.078,32.693,0.0,40.0
681.0,34.853,32.5,0.0,40.0
682.01,34.756,32.726,0.0,40.0
683.01,34.756,32.629,0.0,40.0
684.01,34.691,32.693,0.0,40.0
685.01,34.434,32.564,0.0,40.0
686.01,34.434,32.5,0.0,40.0
687.01,34.305,32.629,0.0,40.0
688.01,34.111,32.629,0.0,40.0
689.01,34.111,32.5,0.0,40.0
690.01,34.111,32.564,0.0,40.0
691.01,34.015,32.661,0.0,40.0
692.01,33.789,32.629,0.0,40.0
693.0,33.789,32.5,0.0,40.0
694.0,33.757,32.629,0.0,40.0
695.01,33.563,32.629,0.0,40.0
696.01,33.467,32.629,0.0,40.0
697.01,33.467,32.5,0.0,40.0
698.01,33.435,32.468,0.0,40.0
699.01,33.306,32.597,0.0,40.0
700.01,33.145,32.468,0.0,40.0
701.01,33.145,32.403,0.0,40.0
702.01,33.016,32.436,0.0,40.0
703.01,32.919,32.403,0.0,40.0
704.01,32.822,32.242,0.0,40.0
705.01,32.79,32.403,0.0,40.0
706.01,32.597,32.307,0.0,40.0
707.01,32.532,32.178,0.0,40.0
708.01,32.5,32.307,0.0,40.0
709.01,32.5,32.242,0.0,40.0
710.01,32.436,32.307,0.0,40.0
711.01,32.21,32.307,0.0,40.0
712.01,32.21,32.178,0.0,40.0
713.01,32.178,32.371,0.0,40.0
714.01,32.113,32.371,0.0,40.0
715.01,31.855,32.178,0.0,40.0
716.01,31.888,32.307,0.0,40.0
717.01,31.855,32.146,0.0,40.0
718.01,31.823,32.307,0.0,40.0
719.01,31.855,32.178,0.0,40.0
720.01,31.565,32.307,0.0,40.0
721.01,31.533,32.146,0.0,40.0
722.01,31.533,32.178,0.0,40.0
723.01,31.437,32.274,0.0,40.0
724.01,31.211,31.984,0.0,40.0
725.01,31.211,32.081,0.0,40.0
726.01,31.211,31.855,0.0,40.0
727.01,31.179,32.017,0.0,40.0
728.01,30.953,32.017,0.0,40.0
729.01,30.889,31.984,0.0,40.0
730.01,30.889,31.984,0.0,40.0
731.01,30.889,31.984,0.0,40.0
732.01,30.889,31.855,0.0,40.0
733.01,30.76,32.049,0.0,40.0
734.01,30.599,31.855,0.0,40.0
735.01,30.566,31.984,0.0,40.0
736.01,30.566,31.855,0.0,40.0
737.01,30.47,31.984,0.0,40.0
738.01,30.405,31.855,0.0,40.0
739.01,30.244,31.952,0.0,40.0
740.01,30.244,31.662,0.0,40.0
741.01,30.244,31.759,0.0,40.0
742.01,30.212,31.63,0.0,40.0
743.01,30.083,31.759,0.0,40.0
